#  RunNo  LumiNo        EvtNo
  207220     137    149264293
  207220      93    101861843
  207220     132    143467095
  207220     149    162097589
  207220     146    158466715
  207221       7      6426300
  207221      35     35265735
  207221      87     87636964
  207221      87     86934086
  207221      65     65535448
  207221      81     81252379
  207222      46     43892544
  207222      48     45157313
  207222      60     56679446
  207222      64     61077763
  207222      77     73005640
  207222      76     71878389
  207222     141    132414984
  207222     144    134919725
  207222     173    161117839
  207222     162    151616130
  207222     177    165116018
  207222     214    197569171
  207222     232    212964581
  207222     143    134260088
  207222     163    152058361
  207222     212    195830400
  207222     216    198953640
  207222     157    146614819
  207222     180    167553540
  207222     197    182811696
  207222     225    207162051
  207222     226    208009540
  207222     226    208336465
  207222     229    210438767
  207222     240    220525711
  207222     267    243697174
  207222     245    224398911
  207222     258    235673202
  207222     263    239888735
  207231      88     76902834
  207231      88     76348382
  207231      89     79080980
  206199       6      7815893
  206243     112    134315353
  206446     239    326196522
  206243     107    125163439
  207477      79     63908407
  207231     133    157341252
  205344     342    386670323
  205515     126    125258656
  206243     157    217101396
  205515     160    181024413
  207454     109    120677085
  205515      98     78157870
  206243     142    189208975
  207231      80     66308239
  207454     158    211056882
  208538      35     61303634
  207231     107    115011293
  207231     176    230700409
  206243     148    200107225
  207454     147    191233465
  205515      93     68703105
  207231     105    110516022
  206243      83     80476706
  207231     102    103999548
  207231     102    103517714
  207231     154    194784035
  207454     196    282949584
  205515     127    127359354
  207898      95    158942413
  205515     177    206941460
  207371      99     98371579
  207371      99     98355998
  207231     203    281812742
  207231     203    281796865
  207371      72     47597331
  207882      38     52906037
  206243     243    372261026
  207231     129    151136443
  208487      20     32337152
  208538      12     19549330
  207454     200    289862365
  207882      31     42010117
  207231     142    174157631
  207231     289    436997132
  207454     231    345291413
  207454     397    611587582
  207371     106    111019530
  207454     266    405347698
  205515     214    259878423
  206243     246    378101254
  207231     149    186724763
  207454     337    519822289
  205515     152    167992955
  206243     323    504311171
  207231     156    198559705
  207279      82     68539227
  207279      82     68910777
  206199      23     36651229
  207371      81     64601838
  207231     162    209529913
  207371     120    134806256
  207454     156    208838543
  206243     454    697138374
  207231     173    226881392
  207231     278    417808552
  207231     177    233478475
  208487      48     81196247
  206243     213    319371153
  207231     184    246267317
  207231     224    319596460
  207371      94     87825875
  207231     283    425580590
  207371      85     71252988
  207454     248    374693270
  207231     242    353176802
  207231     242    351777542
  207231     597    887778806
  207231     597    888495652
  207231     229    329222697
  207231     235    339271326
  207231     256    378128329
  207231     238    345238886
  207231     455    697507877
  207231     271    406030305
  207231     271    405526429
  207231     275    412522367
  207231     266    396031036
  207279     117    135552708
  207279     117    135679796
  207279     174    237645116
  207231     415    638285843
  207279      85     74565748
  207279     142    181229311
  207231     273    408891432
